 ,Label,Area,Mean,Min,Max,X,Y,XM,YM,Circ.,IntDen,RawIntDen,Ch,Slice,AR,Round,Solidity
175,2-2_coloc_label.tif:0175-0653:5,0.615,0.000,0,0,76.179,41.010,76.179,41.010,1.000,0.000,0.000,1,3,1.000,1.000,1.026
176,2-2_coloc_label.tif:0176-0653:6,0.615,24.244,0,62,76.179,41.010,76.210,41.041,1.000,14.917,3782.000,2,3,1.000,1.000,1.026
177,2-2_coloc_label.tif:0177-0679:7,1.657,11.671,0,38,10.300,42.643,10.394,42.674,1.000,19.334,4902.000,1,4,1.078,0.928,1.019
178,2-2_coloc_label.tif:0178-0679:8,1.657,9.295,0,64,10.300,42.643,10.017,42.548,1.000,15.398,3904.000,2,4,1.078,0.928,1.019
179,2-2_coloc_label.tif:0179-1004:7,1.515,36.617,0,109,16.768,63.053,16.800,63.085,1.000,55.458,14061.000,1,4,1.000,1.000,1.021
180,2-2_coloc_label.tif:0180-1004:8,1.515,0.000,0,0,16.768,63.053,16.768,63.053,1.000,0.000,0.000,2,4,1.000,1.000,1.021
181,2-2_coloc_label.tif:0181-0799:7,1.294,30.284,0,77,36.645,50.179,36.708,50.147,0.993,39.177,9933.000,1,4,1.042,0.960,1.000
182,2-2_coloc_label.tif:0182-0799:8,1.294,0.000,0,0,36.645,50.179,36.645,50.179,0.993,0.000,0.000,2,4,1.042,0.960,1.000
183,2-2_coloc_label.tif:0183-0828:7,1.515,27.883,0,83,39.565,52.000,39.597,52.031,1.000,42.229,10707.000,1,4,1.000,1.000,1.021
184,2-2_coloc_label.tif:0184-0828:8,1.515,0.000,0,0,39.565,52.000,39.565,52.000,1.000,0.000,0.000,2,4,1.000,1.000,1.021
185,2-2_coloc_label.tif:0185-0905:7,1.515,30.234,0,90,51.435,56.836,51.466,56.867,1.000,45.791,11610.000,1,4,1.000,1.000,1.021
186,2-2_coloc_label.tif:0186-0905:8,1.515,0.000,0,0,51.435,56.836,51.435,56.836,1.000,0.000,0.000,2,4,1.000,1.000,1.021
187,2-2_coloc_label.tif:0187-1106:7,1.515,85.664,0,255,54.387,69.459,54.418,69.490,1.000,129.741,32895.000,1,4,1.000,1.000,1.021
188,2-2_coloc_label.tif:0188-1106:8,1.515,0.000,0,0,54.387,69.459,54.387,69.459,1.000,0.000,0.000,2,4,1.000,1.000,1.021
189,2-2_coloc_label.tif:0189-0459:7,1.515,2.016,0,6,55.140,28.826,55.172,28.858,1.000,3.053,774.000,1,4,1.000,1.000,1.021
190,2-2_coloc_label.tif:0190-0459:8,1.515,0.000,0,0,55.140,28.826,55.140,28.826,1.000,0.000,0.000,2,4,1.000,1.000,1.021
191,2-2_coloc_label.tif:0191-0623:7,1.515,10.750,0,32,58.657,39.126,58.688,39.157,1.000,16.281,4128.000,1,4,1.000,1.000,1.021
192,2-2_coloc_label.tif:0192-0623:8,1.515,0.000,0,0,58.657,39.126,58.657,39.126,1.000,0.000,0.000,2,4,1.000,1.000,1.021
193,2-2_coloc_label.tif:0193-0769:7,1.515,15.117,0,45,62.614,48.295,62.645,48.326,1.000,22.895,5805.000,1,4,1.000,1.000,1.021
194,2-2_coloc_label.tif:0194-0769:8,1.515,0.000,0,0,62.614,48.295,62.614,48.295,1.000,0.000,0.000,2,4,1.000,1.000,1.021
195,2-2_coloc_label.tif:0195-0921:7,1.515,32.250,0,96,63.242,57.841,63.273,57.872,1.000,48.844,12384.000,1,4,1.000,1.000,1.021
196,2-2_coloc_label.tif:0196-0921:8,1.515,0.000,0,0,63.242,57.841,63.242,57.841,1.000,0.000,0.000,2,4,1.000,1.000,1.021
197,2-2_coloc_label.tif:0197-0679:7,1.657,11.671,0,38,10.300,42.643,10.394,42.674,1.000,19.334,4902.000,1,4,1.078,0.928,1.019
198,2-2_coloc_label.tif:0198-0679:8,1.657,9.295,0,64,10.300,42.643,10.017,42.548,1.000,15.398,3904.000,2,4,1.078,0.928,1.019
199,2-2_coloc_label.tif:0199-0929:7,0.615,0.000,0,0,9.986,58.343,9.986,58.343,1.000,0.000,0.000,1,4,1.000,1.000,1.026
200,2-2_coloc_label.tif:0200-0929:8,0.615,29.718,0,76,9.986,58.343,10.017,58.374,1.000,18.285,4636.000,2,4,1.000,1.000,1.026
201,2-2_coloc_label.tif:0201-0695:7,0.615,0.000,0,0,10.048,43.647,10.048,43.647,1.000,0.000,0.000,1,4,1.000,1.000,1.026
202,2-2_coloc_label.tif:0202-0695:8,0.615,26.981,0,69,10.048,43.647,10.080,43.679,1.000,16.601,4209.000,2,4,1.000,1.000,1.026
203,2-2_coloc_label.tif:0203-0854:7,0.615,0.000,0,0,12.121,53.633,12.121,53.633,1.000,0.000,0.000,1,4,1.000,1.000,1.026
204,2-2_coloc_label.tif:0204-0854:8,0.615,87.590,0,224,12.121,53.633,12.152,53.664,1.000,53.892,13664.000,2,4,1.000,1.000,1.026
205,2-2_coloc_label.tif:0205-0953:7,0.615,0.000,0,0,18.652,59.850,18.652,59.850,1.000,0.000,0.000,1,4,1.000,1.000,1.026
206,2-2_coloc_label.tif:0206-0953:8,0.615,0.821,0,128,18.652,59.850,18.684,59.882,1.000,0.505,128.000,2,4,1.000,1.000,1.026
207,2-2_coloc_label.tif:0207-0465:7,0.576,0.000,0,0,21.164,29.234,21.164,29.234,1.000,0.000,0.000,1,4,1.078,0.928,1.043
208,2-2_coloc_label.tif:0208-0465:8,0.576,0.842,0,123,21.164,29.234,21.196,29.297,1.000,0.485,123.000,2,4,1.078,0.928,1.043
209,2-2_coloc_label.tif:0209-0481:7,0.540,0.000,0,0,21.384,30.239,21.384,30.239,1.000,0.000,0.000,1,4,1.000,1.000,1.062
210,2-2_coloc_label.tif:0210-0481:8,0.540,1.606,0,44,21.384,30.239,21.409,30.277,1.000,0.868,220.000,2,4,1.000,1.000,1.062
211,2-2_coloc_label.tif:0211-0438:7,0.525,0.000,0,0,21.510,27.539,21.510,27.539,0.990,0.000,0.000,1,4,1.310,0.763,1.000
212,2-2_coloc_label.tif:0212-0438:8,0.525,1.789,0,34,21.510,27.539,21.546,27.575,0.990,0.939,238.000,2,4,1.310,0.763,1.000
213,2-2_coloc_label.tif:0213-0493:7,0.383,0.000,0,0,21.949,30.993,21.949,30.993,1.000,0.000,0.000,1,4,1.000,1.000,0.960
214,2-2_coloc_label.tif:0214-0493:8,0.383,1.670,0,54,21.949,30.993,22.012,30.993,1.000,0.639,162.000,2,4,1.000,1.000,0.960
215,2-2_coloc_label.tif:0215-0494:7,0.789,0.000,0,0,23.017,31.024,23.017,31.024,0.901,0.000,0.000,1,4,1.732,0.578,1.020
216,2-2_coloc_label.tif:0216-0494:8,0.789,6.065,0,59,23.017,31.024,23.094,31.080,0.901,4.784,1213.000,2,4,1.732,0.578,1.020
217,2-2_coloc_label.tif:0217-0152:7,0.820,0.000,0,0,23.300,9.546,23.300,9.546,1.000,0.000,0.000,1,4,1.000,1.000,1.020
218,2-2_coloc_label.tif:0218-0152:8,0.820,0.587,0,2,23.300,9.546,23.331,9.577,1.000,0.481,122.000,2,4,1.000,1.000,1.020
219,2-2_coloc_label.tif:0219-0318:7,0.615,0.000,0,0,31.338,19.971,31.338,19.971,1.000,0.000,0.000,1,4,1.000,1.000,1.026
220,2-2_coloc_label.tif:0220-0318:8,0.615,99.712,0,255,31.338,19.971,31.370,20.002,1.000,61.350,15555.000,2,4,1.000,1.000,1.026
221,2-2_coloc_label.tif:0221-0485:7,0.615,1.833,0,13,38.372,30.459,38.623,30.239,1.000,1.128,286.000,1,4,1.000,1.000,1.026
222,2-2_coloc_label.tif:0222-0485:8,0.615,18.378,0,47,38.372,30.459,38.403,30.490,1.000,11.308,2867.000,2,4,1.000,1.000,1.026
223,2-2_coloc_label.tif:0223-0775:7,0.615,45.256,0,147,38.749,48.672,38.793,48.800,1.000,27.845,7060.000,1,4,1.000,1.000,1.026
224,2-2_coloc_label.tif:0224-0775:8,0.615,49.269,0,126,38.749,48.672,38.780,48.703,1.000,30.314,7686.000,2,4,1.000,1.000,1.026
225,2-2_coloc_label.tif:0225-0659:7,0.615,0.000,0,0,44.401,41.387,44.401,41.387,1.000,0.000,0.000,1,4,1.000,1.000,1.026
226,2-2_coloc_label.tif:0226-0659:8,0.615,25.808,0,66,44.401,41.387,44.432,41.418,1.000,15.879,4026.000,2,4,1.000,1.000,1.026
227,2-2_coloc_label.tif:0227-0300:7,0.615,0.000,0,0,50.367,18.841,50.367,18.841,1.000,0.000,0.000,1,4,1.000,1.000,1.026
228,2-2_coloc_label.tif:0228-0300:8,0.615,5.865,0,15,50.367,18.841,50.399,18.872,1.000,3.609,915.000,2,4,1.000,1.000,1.026
229,2-2_coloc_label.tif:0229-0802:7,0.615,0.000,0,0,65.440,50.367,65.440,50.367,1.000,0.000,0.000,1,4,1.000,1.000,1.026
230,2-2_coloc_label.tif:0230-0802:8,0.615,27.763,0,71,65.440,50.367,65.471,50.399,1.000,17.082,4331.000,2,4,1.000,1.000,1.026
231,2-2_coloc_label.tif:0231-0857:7,0.615,0.000,0,0,71.531,53.821,71.531,53.821,1.000,0.000,0.000,1,4,1.000,1.000,1.026
232,2-2_coloc_label.tif:0232-0857:8,0.615,28.936,0,74,71.531,53.821,71.563,53.853,1.000,17.804,4514.000,2,4,1.000,1.000,1.026
233,2-2_coloc_label.tif:0233-0653:7,0.615,0.000,0,0,76.179,41.010,76.179,41.010,1.000,0.000,0.000,1,4,1.000,1.000,1.026
234,2-2_coloc_label.tif:0234-0653:8,0.615,24.244,0,62,76.179,41.010,76.210,41.041,1.000,14.917,3782.000,2,4,1.000,1.000,1.026
235,2-2_coloc_label.tif:0235-0679:9,1.570,12.317,0,38,10.394,42.643,10.457,42.674,1.000,19.334,4902.000,1,5,1.038,0.963,1.000
236,2-2_coloc_label.tif:0236-0679:10,1.570,9.809,0,64,10.394,42.643,10.143,42.548,1.000,15.398,3904.000,2,5,1.038,0.963,1.000
237,2-2_coloc_label.tif:0237-0500:9,2.607,49.766,0,255,22.829,31.432,22.577,31.621,0.998,129.741,32895.000,1,5,1.142,0.876,1.003
238,2-2_coloc_label.tif:0238-0500:10,2.607,1.549,0,59,22.829,31.432,22.954,31.102,0.998,4.039,1024.000,2,5,1.142,0.876,1.003
239,2-2_coloc_label.tif:0239-0799:9,1.294,30.284,0,77,36.708,50.179,36.771,50.147,0.993,39.177,9933.000,1,5,1.042,0.960,1.000
240,2-2_coloc_label.tif:0240-0799:10,1.294,0.000,0,0,36.708,50.179,36.708,50.179,0.993,0.000,0.000,2,5,1.042,0.960,1.000
241,2-2_coloc_label.tif:0241-0776:9,1.156,22.454,0,51,37.210,48.766,37.273,48.891,1.000,25.948,6579.000,1,5,1.000,1.000,1.073
242,2-2_coloc_label.tif:0242-0776:10,1.156,0.000,0,0,37.210,48.766,37.210,48.766,1.000,0.000,0.000,2,5,1.000,1.000,1.073
243,2-2_coloc_label.tif:0243-0472:9,2.240,28.933,0,115,38.686,29.643,38.734,29.320,0.886,64.817,16434.000,1,5,1.782,0.561,1.000
244,2-2_coloc_label.tif:0244-0472:10,2.240,3.641,0,47,38.686,29.643,38.453,30.446,0.886,8.156,2068.000,2,5,1.782,0.561,1.000
245,2-2_coloc_label.tif:0245-0778:9,1.952,55.095,0,147,39.220,48.891,39.078,48.990,0.899,107.563,27272.000,1,5,1.727,0.579,1.021
246,2-2_coloc_label.tif:0246-0778:10,1.952,15.527,0,126,39.220,48.891,38.780,48.766,0.899,30.314,7686.000,2,5,1.727,0.579,1.021
247,2-2_coloc_label.tif:0247-0829:9,1.515,27.883,0,83,39.691,52.063,39.722,52.094,1.000,42.229,10707.000,1,5,1.000,1.000,1.021
248,2-2_coloc_label.tif:0248-0829:10,1.515,0.000,0,0,39.691,52.063,39.691,52.063,1.000,0.000,0.000,2,5,1.000,1.000,1.021
249,2-2_coloc_label.tif:0249-0476:9,1.515,68.867,0,205,41.512,29.894,41.544,29.925,1.000,104.301,26445.000,1,5,1.000,1.000,1.021
250,2-2_coloc_label.tif:0250-0476:10,1.515,0.000,0,0,41.512,29.894,41.512,29.894,1.000,0.000,0.000,2,5,1.000,1.000,1.021
251,2-2_coloc_label.tif:0251-0905:9,1.515,30.234,0,90,51.560,56.836,51.592,56.867,1.000,45.791,11610.000,1,5,1.000,1.000,1.021
252,2-2_coloc_label.tif:0252-0905:10,1.515,0.000,0,0,51.560,56.836,51.560,56.836,1.000,0.000,0.000,2,5,1.000,1.000,1.021
253,2-2_coloc_label.tif:0253-0459:9,1.515,2.016,0,6,55.140,28.826,55.172,28.858,1.000,3.053,774.000,1,5,1.000,1.000,1.021
254,2-2_coloc_label.tif:0254-0459:10,1.515,0.000,0,0,55.140,28.826,55.140,28.826,1.000,0.000,0.000,2,5,1.000,1.000,1.021
255,2-2_coloc_label.tif:0255-0623:9,1.515,10.750,0,32,58.720,39.126,58.751,39.157,1.000,16.281,4128.000,1,5,1.000,1.000,1.021
256,2-2_coloc_label.tif:0256-0623:10,1.515,0.000,0,0,58.720,39.126,58.720,39.126,1.000,0.000,0.000,2,5,1.000,1.000,1.021
257,2-2_coloc_label.tif:0257-0774:9,1.515,15.117,0,45,62.551,48.609,62.582,48.640,1.000,22.895,5805.000,1,5,1.000,1.000,1.021
258,2-2_coloc_label.tif:0258-0774:10,1.515,0.000,0,0,62.551,48.609,62.551,48.609,1.000,0.000,0.000,2,5,1.000,1.000,1.021
259,2-2_coloc_label.tif:0259-0923:9,1.515,32.250,0,96,63.116,57.966,63.147,57.998,1.000,48.844,12384.000,1,5,1.000,1.000,1.021
260,2-2_coloc_label.tif:0260-0923:10,1.515,0.000,0,0,63.116,57.966,63.116,57.966,1.000,0.000,0.000,2,5,1.000,1.000,1.021
261,2-2_coloc_label.tif:0261-0694:9,0.615,0.000,0,0,9.860,43.585,9.860,43.585,1.000,0.000,0.000,1,5,1.000,1.000,1.026
262,2-2_coloc_label.tif:0262-0694:10,0.615,26.981,0,69,9.860,43.585,9.891,43.616,1.000,16.601,4209.000,2,5,1.000,1.000,1.026
263,2-2_coloc_label.tif:0263-0928:9,0.615,0.000,0,0,10.048,58.280,10.048,58.280,1.000,0.000,0.000,1,5,1.000,1.000,1.026
264,2-2_coloc_label.tif:0264-0928:10,0.615,29.718,0,76,10.048,58.280,10.080,58.312,1.000,18.285,4636.000,2,5,1.000,1.000,1.026
265,2-2_coloc_label.tif:0265-0679:9,1.570,12.317,0,38,10.394,42.643,10.457,42.674,1.000,19.334,4902.000,1,5,1.038,0.963,1.000
266,2-2_coloc_label.tif:0266-0679:10,1.570,9.809,0,64,10.394,42.643,10.143,42.548,1.000,15.398,3904.000,2,5,1.038,0.963,1.000
267,2-2_coloc_label.tif:0267-0174:9,0.489,0.000,0,0,12.435,10.959,12.435,10.959,1.000,0.000,0.000,1,5,1.071,0.934,1.033
268,2-2_coloc_label.tif:0268-0174:10,0.489,1.903,0,118,12.435,10.959,12.466,10.990,1.000,0.931,236.000,2,5,1.071,0.934,1.033
269,2-2_coloc_label.tif:0269-0464:9,0.540,0.000,0,0,21.133,29.172,21.133,29.172,1.000,0.000,0.000,1,5,1.000,1.000,1.062
270,2-2_coloc_label.tif:0270-0464:10,0.540,5.387,0,123,21.133,29.172,21.164,29.192,1.000,2.911,738.000,2,5,1.000,1.000,1.062
271,2-2_coloc_label.tif:0271-0480:9,0.489,0.000,0,0,21.353,30.176,21.353,30.176,1.000,0.000,0.000,1,5,1.071,0.934,1.033
272,2-2_coloc_label.tif:0272-0480:10,0.489,3.194,0,44,21.353,30.176,21.363,30.197,1.000,1.562,396.000,2,5,1.071,0.934,1.033
273,2-2_coloc_label.tif:0273-0494:9,0.489,0.000,0,0,21.886,31.024,21.886,31.024,1.000,0.000,0.000,1,5,1.071,0.934,1.033
274,2-2_coloc_label.tif:0274-0494:10,0.489,3.919,0,54,21.886,31.024,21.914,31.028,1.000,1.917,486.000,2,5,1.071,0.934,1.033
275,2-2_coloc_label.tif:0275-0500:9,2.607,49.766,0,255,22.829,31.432,22.577,31.621,0.998,129.741,32895.000,1,5,1.142,0.876,1.003
276,2-2_coloc_label.tif:0276-0500:10,2.607,1.549,0,59,22.829,31.432,22.954,31.102,0.998,4.039,1024.000,2,5,1.142,0.876,1.003
277,2-2_coloc_label.tif:0277-0150:9,0.820,0.000,0,0,23.300,9.420,23.300,9.420,1.000,0.000,0.000,1,5,1.000,1.000,1.020
278,2-2_coloc_label.tif:0278-0150:10,0.820,0.587,0,2,23.300,9.420,23.331,9.452,1.000,0.481,122.000,2,5,1.000,1.000,1.020
279,2-2_coloc_label.tif:0279-0433:9,0.647,0.000,0,0,25.027,27.193,25.027,27.193,0.988,0.000,0.000,1,5,1.235,0.810,1.012
280,2-2_coloc_label.tif:0280-0433:10,0.647,0.366,0,30,25.027,27.193,25.058,27.225,0.988,0.237,60.000,2,5,1.235,0.810,1.012
281,2-2_coloc_label.tif:0281-0455:9,0.552,0.000,0,0,25.246,28.606,25.246,28.606,0.972,0.000,0.000,1,5,1.273,0.786,0.986
282,2-2_coloc_label.tif:0282-0455:10,0.552,3.900,0,42,25.246,28.606,25.273,28.650,0.972,2.153,546.000,2,5,1.273,0.786,0.986
283,2-2_coloc_label.tif:0283-0008:9,0.615,0.000,0,0,31.841,0.502,31.841,0.502,1.000,0.000,0.000,1,5,1.000,1.000,1.026
284,2-2_coloc_label.tif:0284-0008:10,0.615,99.712,0,255,31.841,0.502,31.872,0.534,1.000,61.350,15555.000,2,5,1.000,1.000,1.026
285,2-2_coloc_label.tif:0285-0487:9,0.615,0.000,0,0,33.348,30.585,33.348,30.585,1.000,0.000,0.000,1,5,1.000,1.000,1.026
286,2-2_coloc_label.tif:0286-0487:10,0.615,99.712,0,255,33.348,30.585,33.379,30.616,1.000,61.350,15555.000,2,5,1.000,1.000,1.026
287,2-2_coloc_label.tif:0287-0485:9,0.615,1.667,0,13,38.372,30.459,38.655,30.271,1.000,1.025,260.000,1,5,1.000,1.000,1.026
288,2-2_coloc_label.tif:0288-0485:10,0.615,18.378,0,47,38.372,30.459,38.403,30.490,1.000,11.308,2867.000,2,5,1.000,1.000,1.026
289,2-2_coloc_label.tif:0289-0778:9,1.952,55.095,0,147,39.220,48.891,39.078,48.990,0.899,107.563,27272.000,1,5,1.727,0.579,1.021
290,2-2_coloc_label.tif:0290-0778:10,1.952,15.527,0,126,39.220,48.891,38.780,48.766,0.899,30.314,7686.000,2,5,1.727,0.579,1.021
291,2-2_coloc_label.tif:0291-0667:9,0.615,0.000,0,0,43.333,41.889,43.333,41.889,1.000,0.000,0.000,1,5,1.000,1.000,1.026
292,2-2_coloc_label.tif:0292-0667:10,0.615,25.808,0,66,43.333,41.889,43.365,41.920,1.000,15.879,4026.000,2,5,1.000,1.000,1.026
293,2-2_coloc_label.tif:0293-0303:9,0.615,0.000,0,0,50.493,19.029,50.493,19.029,1.000,0.000,0.000,1,5,1.000,1.000,1.026
294,2-2_coloc_label.tif:0294-0303:10,0.615,5.865,0,15,50.493,19.029,50.524,19.060,1.000,3.609,915.000,2,5,1.000,1.000,1.026
295,2-2_coloc_label.tif:0295-0796:9,0.615,0.000,0,0,65.377,49.990,65.377,49.990,1.000,0.000,0.000,1,5,1.000,1.000,1.026
296,2-2_coloc_label.tif:0296-0796:10,0.615,27.763,0,71,65.377,49.990,65.408,50.022,1.000,17.082,4331.000,2,5,1.000,1.000,1.026
297,2-2_coloc_label.tif:0297-0856:9,0.615,0.000,0,0,71.594,53.759,71.594,53.759,1.000,0.000,0.000,1,5,1.000,1.000,1.026
298,2-2_coloc_label.tif:0298-0856:10,0.615,28.936,0,74,71.594,53.759,71.626,53.790,1.000,17.804,4514.000,2,5,1.000,1.000,1.026
299,2-2_coloc_label.tif:0299-0654:9,0.615,0.000,0,0,76.242,41.073,76.242,41.073,1.000,0.000,0.000,1,5,1.000,1.000,1.026
300,2-2_coloc_label.tif:0300-0654:10,0.615,24.244,0,62,76.242,41.073,76.273,41.104,1.000,14.917,3782.000,2,5,1.000,1.000,1.026
301,2-2_coloc_label.tif:0301-0679:11,1.515,12.766,0,38,10.362,42.643,10.394,42.674,1.000,19.334,4902.000,1,6,1.000,1.000,1.021
302,2-2_coloc_label.tif:0302-0679:12,1.515,10.706,0,69,10.362,42.643,10.136,42.582,1.000,16.214,4111.000,2,6,1.000,1.000,1.021
303,2-2_coloc_label.tif:0303-0799:11,1.294,30.284,0,77,36.645,50.179,36.708,50.147,0.993,39.177,9933.000,1,6,1.042,0.960,1.000
304,2-2_coloc_label.tif:0304-0799:12,1.294,0.000,0,0,36.645,50.179,36.645,50.179,0.993,0.000,0.000,2,6,1.042,0.960,1.000
305,2-2_coloc_label.tif:0305-0469:11,1.357,43.201,0,115,38.874,29.454,38.906,29.487,0.992,58.613,14861.000,1,6,1.105,0.905,1.006
306,2-2_coloc_label.tif:0306-0469:12,1.357,0.000,0,0,38.874,29.454,38.874,29.454,0.992,0.000,0.000,2,6,1.105,0.905,1.006
307,2-2_coloc_label.tif:0307-0487:11,1.483,4.149,0,13,38.686,30.616,39.083,30.513,0.918,6.153,1560.000,1,6,1.626,0.615,0.984
308,2-2_coloc_label.tif:0308-0487:12,1.483,7.625,0,47,38.686,30.616,38.278,30.553,0.918,11.308,2867.000,2,6,1.626,0.615,0.984
309,2-2_coloc_label.tif:0309-0828:11,1.515,27.883,0,83,39.754,52.000,39.785,52.031,1.000,42.229,10707.000,1,6,1.000,1.000,1.021
310,2-2_coloc_label.tif:0310-0828:12,1.515,0.000,0,0,39.754,52.000,39.754,52.000,1.000,0.000,0.000,2,6,1.000,1.000,1.021
311,2-2_coloc_label.tif:0311-0904:11,1.515,30.234,0,90,51.560,56.773,51.592,56.804,1.000,45.791,11610.000,1,6,1.000,1.000,1.021
312,2-2_coloc_label.tif:0312-0904:12,1.515,0.000,0,0,51.560,56.773,51.560,56.773,1.000,0.000,0.000,2,6,1.000,1.000,1.021
313,2-2_coloc_label.tif:0313-0460:11,1.515,2.016,0,6,55.077,28.889,55.109,28.920,1.000,3.053,774.000,1,6,1.000,1.000,1.021
314,2-2_coloc_label.tif:0314-0460:12,1.515,0.000,0,0,55.077,28.889,55.077,28.889,1.000,0.000,0.000,2,6,1.000,1.000,1.021
315,2-2_coloc_label.tif:0315-0393:11,1.515,47.367,0,141,57.778,24.681,57.809,24.713,1.000,71.739,18189.000,1,6,1.000,1.000,1.021
316,2-2_coloc_label.tif:0316-0393:12,1.515,0.000,0,0,57.778,24.681,57.778,24.681,1.000,0.000,0.000,2,6,1.000,1.000,1.021
317,2-2_coloc_label.tif:0317-0621:11,1.515,10.750,0,32,58.720,39.000,58.751,39.031,1.000,16.281,4128.000,1,6,1.000,1.000,1.021
318,2-2_coloc_label.tif:0318-0621:12,1.515,0.000,0,0,58.720,39.000,58.720,39.000,1.000,0.000,0.000,2,6,1.000,1.000,1.021
319,2-2_coloc_label.tif:0319-0773:11,1.515,15.117,0,45,62.551,48.546,62.582,48.577,1.000,22.895,5805.000,1,6,1.000,1.000,1.021
320,2-2_coloc_label.tif:0320-0773:12,1.515,0.000,0,0,62.551,48.546,62.551,48.546,1.000,0.000,0.000,2,6,1.000,1.000,1.021
321,2-2_coloc_label.tif:0321-0924:11,1.515,32.250,0,96,63.053,58.029,63.085,58.060,1.000,48.844,12384.000,1,6,1.000,1.000,1.021
322,2-2_coloc_label.tif:0322-0924:12,1.515,0.000,0,0,63.053,58.029,63.053,58.029,1.000,0.000,0.000,2,6,1.000,1.000,1.021
323,2-2_coloc_label.tif:0323-0691:11,0.576,0.000,0,0,9.860,43.428,9.860,43.428,1.000,0.000,0.000,1,6,1.078,0.928,1.043
324,2-2_coloc_label.tif:0324-0691:12,0.576,28.829,0,69,9.860,43.428,9.891,43.428,1.000,16.601,4209.000,2,6,1.078,0.928,1.043
325,2-2_coloc_label.tif:0325-0928:11,0.615,0.000,0,0,9.986,58.280,9.986,58.280,1.000,0.000,0.000,1,6,1.000,1.000,1.026
326,2-2_coloc_label.tif:0326-0928:12,0.615,29.718,0,76,9.986,58.280,10.017,58.312,1.000,18.285,4636.000,2,6,1.000,1.000,1.026
327,2-2_coloc_label.tif:0327-0679:11,1.515,12.766,0,38,10.362,42.643,10.394,42.674,1.000,19.334,4902.000,1,6,1.000,1.000,1.021
328,2-2_coloc_label.tif:0328-0679:12,1.515,10.706,0,69,10.362,42.643,10.136,42.582,1.000,16.214,4111.000,2,6,1.000,1.000,1.021
329,2-2_coloc_label.tif:0329-0461:11,0.540,0.000,0,0,21.133,28.983,21.133,28.983,1.000,0.000,0.000,1,6,1.000,1.000,1.062
330,2-2_coloc_label.tif:0330-0461:12,0.540,1.796,0,123,21.133,28.983,21.164,29.015,1.000,0.970,246.000,2,6,1.000,1.000,1.062
331,2-2_coloc_label.tif:0331-0497:11,0.442,0.000,0,0,21.918,31.213,21.918,31.213,0.990,0.000,0.000,1,6,1.000,1.000,1.000
332,2-2_coloc_label.tif:0332-0497:12,0.442,0.964,0,54,21.918,31.213,21.981,31.244,0.990,0.426,108.000,2,6,1.000,1.000,1.000
333,2-2_coloc_label.tif:0333-0152:11,0.442,0.000,0,0,23.174,9.546,23.174,9.546,0.977,0.000,0.000,1,6,1.400,0.714,0.982
334,2-2_coloc_label.tif:0334-0152:12,0.442,0.732,0,2,23.174,9.546,23.317,9.519,0.977,0.323,82.000,2,6,1.400,0.714,0.982
335,2-2_coloc_label.tif:0335-0145:11,0.615,0.000,0,0,24.242,9.106,24.242,9.106,1.000,0.000,0.000,1,6,1.000,1.000,1.026
336,2-2_coloc_label.tif:0336-0145:12,0.615,99.712,0,255,24.242,9.106,24.273,9.138,1.000,61.350,15555.000,2,6,1.000,1.000,1.026
337,2-2_coloc_label.tif:0337-0454:11,0.536,0.000,0,0,25.184,28.512,25.184,28.512,1.000,0.000,0.000,1,6,1.144,0.874,1.030
338,2-2_coloc_label.tif:0338-0454:12,0.536,2.779,0,42,25.184,28.512,25.229,28.550,1.000,1.491,378.000,2,6,1.144,0.874,1.030
339,2-2_coloc_label.tif:0339-0487:11,1.483,4.149,0,13,38.686,30.616,39.083,30.513,0.918,6.153,1560.000,1,6,1.626,0.615,0.984
340,2-2_coloc_label.tif:0340-0487:12,1.483,7.625,0,47,38.686,30.616,38.278,30.553,0.918,11.308,2867.000,2,6,1.626,0.615,0.984
341,2-2_coloc_label.tif:0341-0682:11,0.615,0.000,0,0,42.831,42.831,42.831,42.831,1.000,0.000,0.000,1,6,1.000,1.000,1.026
342,2-2_coloc_label.tif:0342-0682:12,0.615,25.808,0,66,42.831,42.831,42.862,42.862,1.000,15.879,4026.000,2,6,1.000,1.000,1.026
343,2-2_coloc_label.tif:0343-0313:11,0.615,0.000,0,0,50.556,19.657,50.556,19.657,1.000,0.000,0.000,1,6,1.000,1.000,1.026
344,2-2_coloc_label.tif:0344-0313:12,0.615,5.865,0,15,50.556,19.657,50.587,19.688,1.000,3.609,915.000,2,6,1.000,1.000,1.026
345,2-2_coloc_label.tif:0345-0792:11,0.615,0.000,0,0,65.188,49.739,65.188,49.739,1.000,0.000,0.000,1,6,1.000,1.000,1.026
346,2-2_coloc_label.tif:0346-0792:12,0.615,27.763,0,71,65.188,49.739,65.220,49.771,1.000,17.082,4331.000,2,6,1.000,1.000,1.026
347,2-2_coloc_label.tif:0347-0855:11,0.615,0.000,0,0,71.594,53.696,71.594,53.696,1.000,0.000,0.000,1,6,1.000,1.000,1.026
348,2-2_coloc_label.tif:0348-0855:12,0.615,28.936,0,74,71.594,53.696,71.626,53.727,1.000,17.804,4514.000,2,6,1.000,1.000,1.026
349,2-2_coloc_label.tif:0349-0654:11,0.615,0.000,0,0,76.304,41.073,76.304,41.073,1.000,0.000,0.000,1,6,1.000,1.000,1.026
