 ,Label,Area,Mean,Min,Max,X,Y,XM,YM,Circ.,IntDen,RawIntDen,Ch,Slice,AR,Round,Solidity
169,2-2_coloc_label_ctrl.tif:0169-0271:5,0.615,0.000,0,0,69.899,17.019,69.899,17.019,1.000,0.000,0,1,3,1.000,1.000,1.026
170,2-2_coloc_label_ctrl.tif:0170-0271:6,0.615,52.788,0,135,69.899,17.019,69.930,17.051,1.000,32.480,8235,2,3,1.000,1.000,1.026
171,2-2_coloc_label_ctrl.tif:0171-0367:5,0.331,0.000,0,0,70.778,23.080,70.778,23.080,0.960,0.000,0,1,3,1.269,0.788,0.977
172,2-2_coloc_label_ctrl.tif:0172-0367:6,0.331,0.714,0,2,70.778,23.080,70.839,23.218,0.960,0.237,60,2,3,1.269,0.788,0.977
173,2-2_coloc_label_ctrl.tif:0173-0383:5,0.615,0.000,0,0,71.280,24.053,71.280,24.053,1.000,0.000,0,1,3,1.000,1.000,1.026
174,2-2_coloc_label_ctrl.tif:0174-0383:6,0.615,99.712,0,255,71.280,24.053,71.312,24.085,1.000,61.350,15555,2,3,1.000,1.000,1.026
175,2-2_coloc_label_ctrl.tif:0175-0474:5,0.615,0.000,0,0,78.565,29.768,78.565,29.768,1.000,0.000,0,1,3,1.000,1.000,1.026
176,2-2_coloc_label_ctrl.tif:0176-0474:6,0.615,52.006,0,133,78.565,29.768,78.597,29.800,1.000,31.998,8113,2,3,1.000,1.000,1.026
177,2-2_coloc_label_ctrl.tif:0177-0397:7,1.515,2.016,0,6,28.826,24.932,28.858,24.964,1.000,3.053,774,1,4,1.000,1.000,1.021
178,2-2_coloc_label_ctrl.tif:0178-0397:8,1.515,0.000,0,0,28.826,24.932,28.826,24.932,1.000,0.000,0,2,4,1.000,1.000,1.021
179,2-2_coloc_label_ctrl.tif:0179-0341:7,1.515,10.750,0,32,39.126,21.415,39.157,21.447,1.000,16.281,4128,1,4,1.000,1.000,1.021
180,2-2_coloc_label_ctrl.tif:0180-0341:8,1.515,0.000,0,0,39.126,21.415,39.126,21.415,1.000,0.000,0,2,4,1.000,1.000,1.021
181,2-2_coloc_label_ctrl.tif:0181-1110:7,1.515,12.766,0,38,42.643,69.710,42.674,69.742,1.000,19.334,4902,1,4,1.000,1.000,1.021
182,2-2_coloc_label_ctrl.tif:0182-1110:8,1.515,0.000,0,0,42.643,69.710,42.643,69.710,1.000,0.000,0,2,4,1.000,1.000,1.021
183,2-2_coloc_label_ctrl.tif:0183-0278:7,1.515,15.117,0,45,48.295,17.459,48.326,17.490,1.000,22.895,5805,1,4,1.000,1.000,1.021
184,2-2_coloc_label_ctrl.tif:0184-0278:8,1.515,0.000,0,0,48.295,17.459,48.295,17.459,1.000,0.000,0,2,4,1.000,1.000,1.021
185,2-2_coloc_label_ctrl.tif:0185-0691:7,1.294,30.284,0,77,50.179,43.428,50.147,43.428,0.993,39.177,9933,1,4,1.042,0.960,1.000
186,2-2_coloc_label_ctrl.tif:0186-0691:8,1.294,0.000,0,0,50.179,43.428,50.179,43.428,0.993,0.000,0,2,4,1.042,0.960,1.000
187,2-2_coloc_label_ctrl.tif:0187-0645:7,1.515,27.883,0,83,52.000,40.507,52.031,40.539,1.000,42.229,10707,1,4,1.000,1.000,1.021
188,2-2_coloc_label_ctrl.tif:0188-0645:8,1.515,0.000,0,0,52.000,40.507,52.000,40.507,1.000,0.000,0,2,4,1.000,1.000,1.021
189,2-2_coloc_label_ctrl.tif:0189-0456:7,1.515,30.234,0,90,56.836,28.638,56.867,28.669,1.000,45.791,11610,1,4,1.000,1.000,1.021
190,2-2_coloc_label_ctrl.tif:0190-0456:8,1.515,0.000,0,0,56.836,28.638,56.836,28.638,1.000,0.000,0,2,4,1.000,1.000,1.021
191,2-2_coloc_label_ctrl.tif:0191-0268:7,1.515,32.250,0,96,57.841,16.831,57.872,16.862,1.000,48.844,12384,1,4,1.000,1.000,1.021
192,2-2_coloc_label_ctrl.tif:0192-0268:8,1.515,0.000,0,0,57.841,16.831,57.841,16.831,1.000,0.000,0,2,4,1.000,1.000,1.021
193,2-2_coloc_label_ctrl.tif:0193-1008:7,1.515,36.617,0,109,63.053,63.304,63.085,63.336,1.000,55.458,14061,1,4,1.000,1.000,1.021
194,2-2_coloc_label_ctrl.tif:0194-1008:8,1.515,0.000,0,0,63.053,63.304,63.053,63.304,1.000,0.000,0,2,4,1.000,1.000,1.021
195,2-2_coloc_label_ctrl.tif:0195-0409:7,1.515,85.664,0,255,69.459,25.686,69.490,25.717,1.000,129.741,32895,1,4,1.000,1.000,1.021
196,2-2_coloc_label_ctrl.tif:0196-0409:8,1.515,0.000,0,0,69.459,25.686,69.459,25.686,1.000,0.000,0,2,4,1.000,1.000,1.021
197,2-2_coloc_label_ctrl.tif:0197-0297:7,0.615,0.000,0,0,20.473,18.652,20.473,18.652,1.000,0.000,0,1,4,1.000,1.000,1.026
198,2-2_coloc_label_ctrl.tif:0198-0297:8,0.615,0.821,0,128,20.473,18.652,20.505,18.684,1.000,0.505,128,2,4,1.000,1.000,1.026
199,2-2_coloc_label_ctrl.tif:0199-0159:7,0.615,0.000,0,0,21.981,9.986,21.981,9.986,1.000,0.000,0,1,4,1.000,1.000,1.026
200,2-2_coloc_label_ctrl.tif:0200-0159:8,0.615,29.718,0,76,21.981,9.986,22.012,10.017,1.000,18.285,4636,2,4,1.000,1.000,1.026
201,2-2_coloc_label_ctrl.tif:0201-1139:7,0.615,0.000,0,0,26.502,71.531,26.502,71.531,1.000,0.000,0,1,4,1.000,1.000,1.026
202,2-2_coloc_label_ctrl.tif:0202-1139:8,0.615,28.936,0,74,26.502,71.531,26.534,71.563,1.000,17.804,4514,2,4,1.000,1.000,1.026
203,2-2_coloc_label_ctrl.tif:0203-0193:7,0.615,0.000,0,0,26.691,12.121,26.691,12.121,1.000,0.000,0,1,4,1.000,1.000,1.026
204,2-2_coloc_label_ctrl.tif:0204-0193:8,0.615,87.590,0,224,26.691,12.121,26.722,12.152,1.000,53.892,13664,2,4,1.000,1.000,1.026
205,2-2_coloc_label_ctrl.tif:0205-1042:7,0.615,0.000,0,0,29.957,65.440,29.957,65.440,1.000,0.000,0,1,4,1.000,1.000,1.026
206,2-2_coloc_label_ctrl.tif:0206-1042:8,0.615,27.763,0,71,29.957,65.440,29.988,65.471,1.000,17.082,4331,2,4,1.000,1.000,1.026
207,2-2_coloc_label_ctrl.tif:0207-0617:7,0.615,0.000,0,0,31.652,38.749,31.652,38.749,1.000,0.000,0,1,4,1.000,1.000,1.026
208,2-2_coloc_label_ctrl.tif:0208-0617:8,0.615,49.269,0,126,31.652,38.749,31.684,38.780,1.000,30.314,7686,2,4,1.000,1.000,1.026
209,2-2_coloc_label_ctrl.tif:0209-0160:7,0.615,0.000,0,0,36.676,10.048,36.676,10.048,1.000,0.000,0,1,4,1.000,1.000,1.026
210,2-2_coloc_label_ctrl.tif:0210-0160:8,0.615,26.981,0,69,36.676,10.048,36.708,10.080,1.000,16.601,4209,2,4,1.000,1.000,1.026
211,2-2_coloc_label_ctrl.tif:0211-0159:7,0.615,0.000,0,0,37.807,9.986,37.807,9.986,1.000,0.000,0,1,4,1.000,1.000,1.026
212,2-2_coloc_label_ctrl.tif:0212-0159:8,0.615,25.026,0,64,37.807,9.986,37.838,10.017,1.000,15.398,3904,2,4,1.000,1.000,1.026
213,2-2_coloc_label_ctrl.tif:0213-0707:7,0.615,0.000,0,0,38.937,44.401,38.937,44.401,1.000,0.000,0,1,4,1.000,1.000,1.026
214,2-2_coloc_label_ctrl.tif:0214-0707:8,0.615,25.808,0,66,38.937,44.401,38.969,44.432,1.000,15.879,4026,2,4,1.000,1.000,1.026
215,2-2_coloc_label_ctrl.tif:0215-1213:7,0.615,0.000,0,0,39.314,76.179,39.314,76.179,1.000,0.000,0,1,4,1.000,1.000,1.026
216,2-2_coloc_label_ctrl.tif:0216-1213:8,0.615,24.244,0,62,39.314,76.179,39.345,76.210,1.000,14.917,3782,2,4,1.000,1.000,1.026
217,2-2_coloc_label_ctrl.tif:0217-0366:7,0.789,0.000,0,0,49.300,23.017,49.300,23.017,0.901,0.000,0,1,4,1.732,0.578,1.020
218,2-2_coloc_label_ctrl.tif:0218-0366:8,0.789,6.065,0,59,49.300,23.017,49.306,23.094,0.901,4.784,1213,2,4,1.732,0.578,1.020
219,2-2_coloc_label_ctrl.tif:0219-0349:7,0.383,0.000,0,0,49.331,21.949,49.331,21.949,1.000,0.000,0,1,4,1.000,1.000,0.960
220,2-2_coloc_label_ctrl.tif:0220-0349:8,0.383,1.670,0,54,49.331,21.949,49.394,22.012,1.000,0.639,162,2,4,1.000,1.000,0.960
221,2-2_coloc_label_ctrl.tif:0221-0611:7,0.615,0.000,0,0,49.865,38.372,49.865,38.372,1.000,0.000,0,1,4,1.000,1.000,1.026
222,2-2_coloc_label_ctrl.tif:0222-0611:8,0.615,18.378,0,47,49.865,38.372,49.896,38.403,1.000,11.308,2867,2,4,1.000,1.000,1.026
223,2-2_coloc_label_ctrl.tif:0223-0340:7,0.540,0.000,0,0,50.085,21.384,50.085,21.384,1.000,0.000,0,1,4,1.000,1.000,1.062
224,2-2_coloc_label_ctrl.tif:0224-0340:8,0.540,1.606,0,44,50.085,21.384,50.110,21.409,1.000,0.868,220,2,4,1.000,1.000,1.062
225,2-2_coloc_label_ctrl.tif:0225-0337:7,0.576,0.000,0,0,51.089,21.164,51.089,21.164,1.000,0.000,0,1,4,1.078,0.928,1.043
226,2-2_coloc_label_ctrl.tif:0226-0337:8,0.576,0.842,0,123,51.089,21.164,51.089,21.196,1.000,0.485,123,2,4,1.078,0.928,1.043
227,2-2_coloc_label_ctrl.tif:0227-0342:7,0.525,0.000,0,0,52.785,21.510,52.785,21.510,0.990,0.000,0,1,4,1.310,0.763,1.000
228,2-2_coloc_label_ctrl.tif:0228-0342:8,0.525,1.789,0,34,52.785,21.510,52.812,21.546,0.990,0.939,238,2,4,1.310,0.763,1.000
229,2-2_coloc_label_ctrl.tif:0229-0499:7,0.615,0.000,0,0,60.353,31.338,60.353,31.338,1.000,0.000,0,1,4,1.000,1.000,1.026
230,2-2_coloc_label_ctrl.tif:0230-0499:8,0.615,99.712,0,255,60.353,31.338,60.384,31.370,1.000,61.350,15555,2,4,1.000,1.000,1.026
231,2-2_coloc_label_ctrl.tif:0231-0802:7,0.615,0.000,0,0,61.483,50.367,61.483,50.367,1.000,0.000,0,1,4,1.000,1.000,1.026
232,2-2_coloc_label_ctrl.tif:0232-0802:8,0.615,5.865,0,15,61.483,50.367,61.515,50.399,1.000,3.609,915.000,2,4,1.000,1.000,1.026
233,2-2_coloc_label_ctrl.tif:0233-0371:7,0.820,0.000,0,0,70.778,23.300,70.778,23.300,1.000,0.000,0,1,4,1.000,1.000,1.020
234,2-2_coloc_label_ctrl.tif:0234-0371:8,0.820,0.587,0,2,70.778,23.300,70.809,23.331,1.000,0.481,122,2,4,1.000,1.000,1.020
235,2-2_coloc_label_ctrl.tif:0235-0397:9,1.515,2.016,0,6,28.826,24.932,28.858,24.964,1.000,3.053,774,1,5,1.000,1.000,1.021
236,2-2_coloc_label_ctrl.tif:0236-0397:10,1.515,0.000,0,0,28.826,24.932,28.826,24.932,1.000,0.000,0,2,5,1.000,1.000,1.021
237,2-2_coloc_label_ctrl.tif:0237-0659:9,2.240,29.048,0,115,29.643,41.387,29.323,41.399,0.886,65.074,16499,1,5,1.782,0.561,1.000
238,2-2_coloc_label_ctrl.tif:0238-0659:10,2.240,0.000,0,0,29.643,41.387,29.643,41.387,0.886,0.000,0,2,5,1.782,0.561,1.000
239,2-2_coloc_label_ctrl.tif:0239-0614:9,1.515,68.867,0,205,29.894,38.560,29.925,38.592,1.000,104.301,26445,1,5,1.000,1.000,1.021
240,2-2_coloc_label_ctrl.tif:0240-0614:10,1.515,0.000,0,0,29.894,38.560,29.894,38.560,1.000,0.000,0,2,5,1.000,1.000,1.021
241,2-2_coloc_label_ctrl.tif:0241-0916:9,1.515,85.664,0,255,31.589,57.527,31.621,57.558,1.000,129.741,32895,1,5,1.000,1.000,1.021
242,2-2_coloc_label_ctrl.tif:0242-0916:10,1.515,0.000,0,0,31.589,57.527,31.589,57.527,1.000,0.000,0,2,5,1.000,1.000,1.021
243,2-2_coloc_label_ctrl.tif:0243-0340:9,1.515,10.750,0,32,39.126,21.353,39.157,21.384,1.000,16.281,4128,1,5,1.000,1.000,1.021
244,2-2_coloc_label_ctrl.tif:0244-0340:10,1.515,0.000,0,0,39.126,21.353,39.126,21.353,1.000,0.000,0,2,5,1.000,1.000,1.021
245,2-2_coloc_label_ctrl.tif:0245-1109:9,1.515,12.766,0,38,42.643,69.647,42.674,69.679,1.000,19.334,4902,1,5,1.000,1.000,1.021
246,2-2_coloc_label_ctrl.tif:0246-1109:10,1.515,0.000,0,0,42.643,69.647,42.643,69.647,1.000,0.000,0,2,5,1.000,1.000,1.021
247,2-2_coloc_label_ctrl.tif:0247-0279:9,1.515,15.117,0,45,48.609,17.522,48.640,17.553,1.000,22.895,5805,1,5,1.000,1.000,1.021
248,2-2_coloc_label_ctrl.tif:0248-0279:10,1.515,0.000,0,0,48.609,17.522,48.609,17.522,1.000,0.000,0,2,5,1.000,1.000,1.021
249,2-2_coloc_label_ctrl.tif:0249-0682:9,1.156,22.454,0,51,48.766,42.862,48.891,42.862,1.000,25.948,6579,1,5,1.000,1.000,1.073
250,2-2_coloc_label_ctrl.tif:0250-0682:10,1.156,0.000,0,0,48.766,42.862,48.766,42.862,1.000,0.000,0,2,5,1.000,1.000,1.073
251,2-2_coloc_label_ctrl.tif:0251-0650:9,1.952,55.378,0,147,48.891,40.853,48.992,41.054,0.899,108.115,27412,1,5,1.727,0.579,1.021
252,2-2_coloc_label_ctrl.tif:0252-0650:10,1.952,0.000,0,0,48.891,40.853,48.891,40.853,0.899,0.000,0,2,5,1.727,0.579,1.021
253,2-2_coloc_label_ctrl.tif:0253-0690:9,1.294,30.284,0,77,50.179,43.365,50.147,43.365,0.993,39.177,9933,1,5,1.042,0.960,1.000
254,2-2_coloc_label_ctrl.tif:0254-0690:10,1.294,0.000,0,0,50.179,43.365,50.179,43.365,0.993,0.000,0,2,5,1.042,0.960,1.000
255,2-2_coloc_label_ctrl.tif:0255-0643:9,1.515,27.883,0,83,52.063,40.382,52.094,40.413,1.000,42.229,10707,1,5,1.000,1.000,1.021
256,2-2_coloc_label_ctrl.tif:0256-0643:10,1.515,0.000,0,0,52.063,40.382,52.063,40.382,1.000,0.000,0,2,5,1.000,1.000,1.021
257,2-2_coloc_label_ctrl.tif:0257-0454:9,1.515,30.234,0,90,56.836,28.512,56.867,28.544,1.000,45.791,11610,1,5,1.000,1.000,1.021
258,2-2_coloc_label_ctrl.tif:0258-0454:10,1.515,0.000,0,0,56.836,28.512,56.836,28.512,1.000,0.000,0,2,5,1.000,1.000,1.021
259,2-2_coloc_label_ctrl.tif:0259-0270:9,1.515,32.250,0,96,57.966,16.957,57.998,16.988,1.000,48.844,12384,1,5,1.000,1.000,1.021
260,2-2_coloc_label_ctrl.tif:0260-0270:10,1.515,0.000,0,0,57.966,16.957,57.966,16.957,1.000,0.000,0,2,5,1.000,1.000,1.021
261,2-2_coloc_label_ctrl.tif:0261-0160:9,0.615,0.000,0,0,22.044,10.048,22.044,10.048,1.000,0.000,0,1,5,1.000,1.000,1.026
262,2-2_coloc_label_ctrl.tif:0262-0160:10,0.615,29.718,0,76,22.044,10.048,22.075,10.080,1.000,18.285,4636,2,5,1.000,1.000,1.026
263,2-2_coloc_label_ctrl.tif:0263-1140:9,0.615,0.000,0,0,26.565,71.594,26.565,71.594,1.000,0.000,0,1,5,1.000,1.000,1.026
264,2-2_coloc_label_ctrl.tif:0264-1140:10,0.615,28.936,0,74,26.565,71.594,26.597,71.626,1.000,17.804,4514,2,5,1.000,1.000,1.026
265,2-2_coloc_label_ctrl.tif:0265-1041:9,0.615,0.000,0,0,30.333,65.377,30.333,65.377,1.000,0.000,0,1,5,1.000,1.000,1.026
266,2-2_coloc_label_ctrl.tif:0266-1041:10,0.615,27.763,0,71,30.333,65.377,30.365,65.408,1.000,17.082,4331,2,5,1.000,1.000,1.026
267,2-2_coloc_label_ctrl.tif:0267-0617:9,0.615,0.000,0,0,31.589,38.749,31.589,38.749,1.000,0.000,0,1,5,1.000,1.000,1.026
268,2-2_coloc_label_ctrl.tif:0268-0617:10,0.615,49.269,0,126,31.589,38.749,31.621,38.780,1.000,30.314,7686,2,5,1.000,1.000,1.026
269,2-2_coloc_label_ctrl.tif:0269-0157:9,0.615,0.000,0,0,36.739,9.860,36.739,9.860,1.000,0.000,0,1,5,1.000,1.000,1.026
270,2-2_coloc_label_ctrl.tif:0270-0157:10,0.615,26.981,0,69,36.739,9.860,36.771,9.891,1.000,16.601,4209,2,5,1.000,1.000,1.026
271,2-2_coloc_label_ctrl.tif:0271-0161:9,0.576,0.000,0,0,37.838,10.111,37.838,10.111,1.000,0.000,0,1,5,1.078,0.928,1.043
272,2-2_coloc_label_ctrl.tif:0272-0161:10,0.576,26.740,0,64,37.838,10.111,37.838,10.143,1.000,15.398,3904,2,5,1.078,0.928,1.043
273,2-2_coloc_label_ctrl.tif:0273-0690:9,0.615,0.000,0,0,38.435,43.333,38.435,43.333,1.000,0.000,0,1,5,1.000,1.000,1.026
274,2-2_coloc_label_ctrl.tif:0274-0690:10,0.615,25.808,0,66,38.435,43.333,38.466,43.365,1.000,15.879,4026,2,5,1.000,1.000,1.026
275,2-2_coloc_label_ctrl.tif:0275-1214:9,0.615,0.000,0,0,39.251,76.242,39.251,76.242,1.000,0.000,0,1,5,1.000,1.000,1.026
276,2-2_coloc_label_ctrl.tif:0276-1214:10,0.615,24.244,0,62,39.251,76.242,39.283,76.273,1.000,14.917,3782,2,5,1.000,1.000,1.026
277,2-2_coloc_label_ctrl.tif:0277-0368:9,0.962,0.000,0,0,49.300,23.111,49.300,23.111,0.936,0.000,0,1,5,1.564,0.639,1.017
278,2-2_coloc_label_ctrl.tif:0278-0368:10,0.962,3.311,0,59,49.300,23.111,49.285,23.206,0.936,3.187,808,2,5,1.564,0.639,1.017
279,2-2_coloc_label_ctrl.tif:0279-0348:9,0.489,0.000,0,0,49.300,21.886,49.300,21.886,1.000,0.000,0,1,5,1.071,0.934,1.033
280,2-2_coloc_label_ctrl.tif:0280-0348:10,0.489,3.919,0,54,49.300,21.886,49.359,21.914,1.000,1.917,486,2,5,1.071,0.934,1.033
281,2-2_coloc_label_ctrl.tif:0281-0531:9,0.615,0.000,0,0,49.739,33.348,49.739,33.348,1.000,0.000,0,1,5,1.000,1.000,1.026
282,2-2_coloc_label_ctrl.tif:0282-0531:10,0.615,99.712,0,255,49.739,33.348,49.771,33.379,1.000,61.350,15555,2,5,1.000,1.000,1.026
283,2-2_coloc_label_ctrl.tif:0283-0611:9,0.615,0.000,0,0,49.865,38.372,49.865,38.372,1.000,0.000,0,1,5,1.000,1.000,1.026
284,2-2_coloc_label_ctrl.tif:0284-0611:10,0.615,18.378,0,47,49.865,38.372,49.896,38.403,1.000,11.308,2867,2,5,1.000,1.000,1.026
285,2-2_coloc_label_ctrl.tif:0285-0340:9,0.489,0.000,0,0,50.147,21.353,50.147,21.353,1.000,0.000,0,1,5,1.071,0.934,1.033
286,2-2_coloc_label_ctrl.tif:0286-0340:10,0.489,3.194,0,44,50.147,21.353,50.189,21.363,1.000,1.562,396,2,5,1.071,0.934,1.033
287,2-2_coloc_label_ctrl.tif:0287-0336:9,0.540,0.000,0,0,51.152,21.133,51.152,21.133,1.000,0.000,0,1,5,1.000,1.000,1.062
288,2-2_coloc_label_ctrl.tif:0288-0336:10,0.540,5.387,0,123,51.152,21.133,51.194,21.164,1.000,2.911,738,2,5,1.000,1.000,1.062
289,2-2_coloc_label_ctrl.tif:0289-0402:9,0.552,0.000,0,0,51.717,25.246,51.717,25.246,0.972,0.000,0,1,5,1.273,0.786,0.986
290,2-2_coloc_label_ctrl.tif:0290-0402:10,0.552,3.900,0,42,51.717,25.246,51.737,25.273,0.972,2.153,546,2,5,1.273,0.786,0.986
291,2-2_coloc_label_ctrl.tif:0291-0398:9,0.647,0.000,0,0,53.130,25.027,53.130,25.027,0.988,0.000,0,1,5,1.235,0.810,1.012
292,2-2_coloc_label_ctrl.tif:0292-0398:10,0.647,0.366,0,30,53.130,25.027,53.162,25.058,0.988,0.237,60,2,5,1.235,0.810,1.012
293,2-2_coloc_label_ctrl.tif:0293-0804:9,0.615,0.000,0,0,61.295,50.493,61.295,50.493,1.000,0.000,0,1,5,1.000,1.000,1.026
294,2-2_coloc_label_ctrl.tif:0294-0804:10,0.615,5.865,0,15,61.295,50.493,61.326,50.524,1.000,3.609,915.000,2,5,1.000,1.000,1.026
295,2-2_coloc_label_ctrl.tif:0295-0198:9,0.489,0.000,0,0,69.365,12.435,69.365,12.435,1.000,0.000,0,1,5,1.071,0.934,1.033
296,2-2_coloc_label_ctrl.tif:0296-0198:10,0.489,1.903,0,118,69.365,12.435,69.396,12.466,1.000,0.931,236,2,5,1.071,0.934,1.033
297,2-2_coloc_label_ctrl.tif:0297-0371:9,0.820,0.000,0,0,70.903,23.300,70.903,23.300,1.000,0.000,0,1,5,1.000,1.000,1.020
298,2-2_coloc_label_ctrl.tif:0298-0371:10,0.820,0.587,0,2,70.903,23.300,70.935,23.331,1.000,0.481,122,2,5,1.000,1.000,1.020
299,2-2_coloc_label_ctrl.tif:0299-0507:9,0.615,0.000,0,0,79.821,31.841,79.821,31.841,1.000,0.000,0,1,5,1.000,1.000,1.026
300,2-2_coloc_label_ctrl.tif:0300-0507:10,0.615,99.712,0,255,79.821,31.841,79.853,31.872,1.000,61.350,15555,2,5,1.000,1.000,1.026
301,2-2_coloc_label_ctrl.tif:0301-0355:11,1.515,47.367,0,141,24.681,22.295,24.713,22.326,1.000,71.739,18189,1,6,1.000,1.000,1.021
302,2-2_coloc_label_ctrl.tif:0302-0355:12,1.515,0.000,0,0,24.681,22.295,24.681,22.295,1.000,0.000,0,2,6,1.000,1.000,1.021
303,2-2_coloc_label_ctrl.tif:0303-0398:11,1.515,2.016,0,6,28.889,24.995,28.920,25.027,1.000,3.053,774,1,6,1.000,1.000,1.021
304,2-2_coloc_label_ctrl.tif:0304-0398:12,1.515,0.000,0,0,28.889,24.995,28.889,24.995,1.000,0.000,0,2,6,1.000,1.000,1.021
305,2-2_coloc_label_ctrl.tif:0305-0656:11,1.357,43.238,0,115,29.454,41.198,29.487,41.229,0.992,58.664,14874,1,6,1.105,0.905,1.006
306,2-2_coloc_label_ctrl.tif:0306-0656:12,1.357,0.000,0,0,29.454,41.198,29.454,41.198,0.992,0.000,0,2,6,1.105,0.905,1.006
307,2-2_coloc_label_ctrl.tif:0307-0653:11,0.694,7.312,0,13,30.710,41.010,30.568,41.032,0.994,5.076,1287,1,6,1.120,0.893,1.000
308,2-2_coloc_label_ctrl.tif:0308-0653:12,0.694,0.000,0,0,30.710,41.010,30.710,41.010,0.994,0.000,0,2,6,1.120,0.893,1.000
309,2-2_coloc_label_ctrl.tif:0309-0340:11,1.515,10.750,0,32,39.000,21.353,39.031,21.384,1.000,16.281,4128,1,6,1.000,1.000,1.021
310,2-2_coloc_label_ctrl.tif:0310-0340:12,1.515,0.000,0,0,39.000,21.353,39.000,21.353,1.000,0.000,0,2,6,1.000,1.000,1.021
311,2-2_coloc_label_ctrl.tif:0311-1110:11,1.515,12.766,0,38,42.643,69.710,42.674,69.742,1.000,19.334,4902,1,6,1.000,1.000,1.021
312,2-2_coloc_label_ctrl.tif:0312-1110:12,1.515,0.000,0,0,42.643,69.710,42.643,69.710,1.000,0.000,0,2,6,1.000,1.000,1.021
313,2-2_coloc_label_ctrl.tif:0313-0279:11,1.515,15.117,0,45,48.546,17.522,48.577,17.553,1.000,22.895,5805,1,6,1.000,1.000,1.021
314,2-2_coloc_label_ctrl.tif:0314-0279:12,1.515,0.000,0,0,48.546,17.522,48.546,17.522,1.000,0.000,0,2,6,1.000,1.000,1.021
315,2-2_coloc_label_ctrl.tif:0315-0691:11,1.294,30.284,0,77,50.179,43.428,50.147,43.428,0.993,39.177,9933,1,6,1.042,0.960,1.000
316,2-2_coloc_label_ctrl.tif:0316-0691:12,1.294,0.000,0,0,50.179,43.428,50.179,43.428,0.993,0.000,0,2,6,1.042,0.960,1.000
317,2-2_coloc_label_ctrl.tif:0317-0642:11,1.515,27.883,0,83,52.000,40.319,52.031,40.350,1.000,42.229,10707,1,6,1.000,1.000,1.021
318,2-2_coloc_label_ctrl.tif:0318-0642:12,1.515,0.000,0,0,52.000,40.319,52.000,40.319,1.000,0.000,0,2,6,1.000,1.000,1.021
319,2-2_coloc_label_ctrl.tif:0319-0454:11,1.515,30.234,0,90,56.773,28.512,56.804,28.544,1.000,45.791,11610,1,6,1.000,1.000,1.021
320,2-2_coloc_label_ctrl.tif:0320-0454:12,1.515,0.000,0,0,56.773,28.512,56.773,28.512,1.000,0.000,0,2,6,1.000,1.000,1.021
321,2-2_coloc_label_ctrl.tif:0321-0271:11,1.515,32.250,0,96,58.029,17.019,58.060,17.051,1.000,48.844,12384,1,6,1.000,1.000,1.021
322,2-2_coloc_label_ctrl.tif:0322-0271:12,1.515,0.000,0,0,58.029,17.019,58.029,17.019,1.000,0.000,0,2,6,1.000,1.000,1.021
323,2-2_coloc_label_ctrl.tif:0323-0159:11,0.615,0.000,0,0,22.044,9.986,22.044,9.986,1.000,0.000,0,1,6,1.000,1.000,1.026
324,2-2_coloc_label_ctrl.tif:0324-0159:12,0.615,29.718,0,76,22.044,9.986,22.075,10.017,1.000,18.285,4636,2,6,1.000,1.000,1.026
325,2-2_coloc_label_ctrl.tif:0325-1140:11,0.615,0.000,0,0,26.628,71.594,26.628,71.594,1.000,0.000,0,1,6,1.000,1.000,1.026
326,2-2_coloc_label_ctrl.tif:0326-1140:12,0.615,28.936,0,74,26.628,71.594,26.659,71.626,1.000,17.804,4514,2,6,1.000,1.000,1.026
327,2-2_coloc_label_ctrl.tif:0327-1038:11,0.615,0.000,0,0,30.585,65.188,30.585,65.188,1.000,0.000,0,1,6,1.000,1.000,1.026
328,2-2_coloc_label_ctrl.tif:0328-1038:12,0.615,27.763,0,71,30.585,65.188,30.616,65.220,1.000,17.082,4331,2,6,1.000,1.000,1.026
329,2-2_coloc_label_ctrl.tif:0329-0157:11,0.576,0.000,0,0,36.896,9.860,36.896,9.860,1.000,0.000,0,1,6,1.078,0.928,1.043
330,2-2_coloc_label_ctrl.tif:0330-0157:12,0.576,28.829,0,69,36.896,9.860,36.959,9.891,1.000,16.601,4209,2,6,1.078,0.928,1.043
331,2-2_coloc_label_ctrl.tif:0331-0682:11,0.615,0.000,0,0,37.493,42.831,37.493,42.831,1.000,0.000,0,1,6,1.000,1.000,1.026
332,2-2_coloc_label_ctrl.tif:0332-0682:12,0.615,25.808,0,66,37.493,42.831,37.524,42.862,1.000,15.879,4026,2,6,1.000,1.000,1.026
333,2-2_coloc_label_ctrl.tif:0333-0161:11,0.576,0.000,0,0,37.838,10.111,37.838,10.111,1.000,0.000,0,1,6,1.078,0.928,1.043
334,2-2_coloc_label_ctrl.tif:0334-0161:12,0.576,26.740,0,64,37.838,10.111,37.838,10.143,1.000,15.398,3904,2,6,1.078,0.928,1.043
335,2-2_coloc_label_ctrl.tif:0335-1215:11,0.615,0.000,0,0,39.251,76.304,39.251,76.304,1.000,0.000,0,1,6,1.000,1.000,1.026
336,2-2_coloc_label_ctrl.tif:0336-1215:12,0.615,24.244,0,62,39.251,76.304,39.283,76.336,1.000,14.917,3782,2,6,1.000,1.000,1.026
337,2-2_coloc_label_ctrl.tif:0337-0349:11,0.442,0.000,0,0,49.111,21.918,49.111,21.918,0.990,0.000,0,1,6,1.000,1.000,1.000
